Email,problem0,problem1,problem2,problem3,problem4
deborah.sharin@yahoo.com,--------,--------,--------,--------,--------
levi.jinjer@gatech.edu,--------,--------,--------,--------,--------
drucilla.waunell@gatech.edu,--------,--------,--------,--------,--------
beatrice.rason@gatech.edu,--------,--------,--------,--------,--------
elvie.draelyn@gtri.gatech.edu,--------,--------,--------,--------,--------
thomas.aljandro@gmail.com,--------,--------,--------,--------,--------
robert.haval@gmail.com,--------,--------,--------,--------,--------
benjamin.keana@gmail.com,--------,--------,--------,--------,--------
joanna.traylen@gatech.edu,--------,--------,--------,--------,--------
clifford.sharnell@gmail.com,--------,--------,--------,--------,--------
susan.skylynne@hotmail.com,--------,--------,--------,--------,--------
nichole.hersel@gmail.com,--------,--------,--------,--------,--------
monica.hazlynn@gmail.com,--------,--------,--------,--------,--------
francis.auden@gmail.com,--------,--------,--------,--------,--------
alexander.amilianna@noahliot.com,--------,--------,--------,--------,--------
robert.jyn@live.com,--------,--------,--------,--------,--------
donald.bernon@gatech.edu,--------,--------,--------,--------,--------
christopher.julies@hotmail.com,--------,--------,--------,--------,--------
