Email,problem0,problem1,problem2,problem3,problem4,Score
patrick.janeicia@gmail.com,--------,--------,--------,--------,--------,--------
judith.dalane@gmail.com,--------,--------,--------,--------,--------,--------
jefferson.mirianna@gatech.edu,--------,--------,--------,--------,--------,--------
albert.dacion@gatech.edu,--------,--------,--------,--------,--------,--------
virginia.jamice@gatech.edu,--------,--------,--------,--------,--------,--------
gordon.ahmani@gmail.com,--------,--------,--------,--------,--------,--------
frances.rada@gmail.com,--------,--------,--------,--------,--------,--------
carolyn.leller@gmail.com,--------,--------,--------,--------,--------,--------
jennifer.alieya@gatech.edu,--------,--------,--------,--------,--------,--------
frank.kyna@gmail.com,--------,--------,--------,--------,--------,--------
laniya.kaya@gatech.edu,--------,--------,--------,--------,--------,--------
john.samad@gmail.com,--------,--------,--------,--------,--------,--------
sally.khylei@gatech.edu,--------,--------,--------,--------,--------,--------
janet.geancarlo@mrm-mccann.de,--------,--------,--------,--------,--------,--------
jennifer.valda@gatech.edu,--------,--------,--------,--------,--------,--------
mary.keynu@protonmail.ch,--------,--------,--------,--------,--------,--------
samantha.deroderick@gatech.edu,--------,--------,--------,--------,--------,--------
joseph.christna@gmail.com,--------,--------,--------,--------,--------,--------
lucilla.jonahel@gatech.edu,--------,--------,--------,--------,--------,--------
patti.azlynn@gmail.com,--------,--------,--------,--------,--------,--------
victoria.guiliano@gmail.com,--------,--------,--------,--------,--------,--------
albert.aalia@gatech.edu,--------,--------,--------,--------,--------,--------
anne.thorvald@gmail.com,--------,--------,--------,--------,--------,--------
cecilia.valeta@gmail.com,--------,--------,--------,--------,--------,--------
logan.viesha@ucdavis.edu,--------,--------,--------,--------,--------,--------
john.martiniano@gmail.com,--------,--------,--------,--------,--------,--------
nanayaa.jhani@gatech.edu,--------,--------,--------,--------,--------,--------
mateo.annajane@hotmail.com,--------,--------,--------,--------,--------,--------
anna.satoko@gmail.com,--------,--------,--------,--------,--------,--------
willie.breighanna@gatech.edu,--------,--------,--------,--------,--------,--------
david.janetzi@g.austincc.edu,--------,--------,--------,--------,--------,--------
thomasine.victorea@gatech.edu,--------,--------,--------,--------,--------,--------
christina.janaja@aol.com,--------,--------,--------,--------,--------,--------
nickolas.ekrem@gmail.com,--------,--------,--------,--------,--------,--------
nelson.evyonne@gatech.edu,--------,--------,--------,--------,--------,--------
jerry.isse@gmail.com,--------,--------,--------,--------,--------,--------
joe.giovanny@ymail.com,--------,--------,--------,--------,--------,--------
jessica.marios@gatech.edu,--------,--------,--------,--------,--------,--------
john.jahzi@gmail.com,--------,--------,--------,--------,--------,--------
stephanie.lekeysha@gatech.edu,--------,--------,--------,--------,--------,--------
juan.lacari@gmail.com,--------,--------,--------,--------,--------,--------
quinn.leeroy@hotmail.com,--------,--------,--------,--------,--------,--------
ayomiposi.quinetta@me.com,--------,--------,--------,--------,--------,--------
jose.deaton@gmail.com,--------,--------,--------,--------,--------,--------
morgan.linsy@gmail.com,--------,--------,--------,--------,--------,--------
tanner.lendell@gatech.edu,--------,--------,--------,--------,--------,--------
karson.forris@gmail.com,--------,--------,--------,--------,--------,--------
janet.marthaann@gatech.edu,--------,--------,--------,--------,--------,--------
yisroel.demetris@gmail.com,--------,--------,--------,--------,--------,--------
jennifer.morica@gmail.com,--------,--------,--------,--------,--------,--------
zoie.demyra@gmail.com,--------,--------,--------,--------,--------,--------
carson.lakeyta@gmail.com,--------,--------,--------,--------,--------,--------
david.takao@gmail.com,--------,--------,--------,--------,--------,--------
dwayne.glossie@gmail.com,--------,--------,--------,--------,--------,--------
miguelangel.mrk@gatech.edu,--------,--------,--------,--------,--------,--------
emma.tujuan@gmail.com,--------,--------,--------,--------,--------,--------
nicole.damishia@gmail.com,--------,--------,--------,--------,--------,--------
zakary.issiah@hotmail.com,--------,--------,--------,--------,--------,--------
albert.liston@gmail.com,--------,--------,--------,--------,--------,--------
shayan.davyan@gmail.com,--------,--------,--------,--------,--------,--------
mattie.seviah@hotmail.co.uk,--------,--------,--------,--------,--------,--------
eric.nakia@gmail.com,--------,--------,--------,--------,--------,--------
chasidy.liezel@gmail.com,--------,--------,--------,--------,--------,--------
juan.blainey@gmail.com,--------,--------,--------,--------,--------,--------
jerry.graziano@gmail.com,--------,--------,--------,--------,--------,--------
michael.jessamarie@hotmail.com,--------,--------,--------,--------,--------,--------
mateo.boykin@gmail.com,--------,--------,--------,--------,--------,--------
wendy.jamirion@gmail.com,--------,--------,--------,--------,--------,--------
mary.shiretta@gatech.edu,--------,--------,--------,--------,--------,--------
justin.bellarae@chata.ai,--------,--------,--------,--------,--------,--------
bobbie.raeya@gatech.edu,--------,--------,--------,--------,--------,--------
rebecca.nimsy@gmail.com,--------,--------,--------,--------,--------,--------
thomas.jossalyn@gmail.com,--------,--------,--------,--------,--------,--------
damon.tajae@gmail.com,--------,--------,--------,--------,--------,--------
eva.adaiyah@gmail.com,--------,--------,--------,--------,--------,--------
martin.gerladine@mac.com,--------,--------,--------,--------,--------,--------
tiffany.galdino@gatech.edu,--------,--------,--------,--------,--------,--------
cydney.meesha@gmail.com,--------,--------,--------,--------,--------,--------
terry.adelina@hawk.iit.edu,--------,--------,--------,--------,--------,--------
lavone.arelyn@gmail.com,--------,--------,--------,--------,--------,--------
jamie.minyard@gmail.com,--------,--------,--------,--------,--------,--------
amanda.elger@gmail.com,--------,--------,--------,--------,--------,--------
saundra.omni@gmail.com,--------,--------,--------,--------,--------,--------
joseph.rin@gmail.com,--------,--------,--------,--------,--------,--------
fannie.currency@gmail.com,--------,--------,--------,--------,--------,--------
keith.isayana@hotmail.com,--------,--------,--------,--------,--------,--------
logan.marinda@gatech.edu,--------,--------,--------,--------,--------,--------
ettore.lilborn@gmail.com,--------,--------,--------,--------,--------,--------
pablo.ezabel@gmail.com,--------,--------,--------,--------,--------,--------
kayson.srivatsan@hp.com,--------,--------,--------,--------,--------,--------
susan.nykole@gmail.com,--------,--------,--------,--------,--------,--------
christopher.shanille@msn.com,--------,--------,--------,--------,--------,--------
donald.arrena@gmail.com,--------,--------,--------,--------,--------,--------
john.fausta@gatech.edu,--------,--------,--------,--------,--------,--------
john.dmaurion@gatech.edu,--------,--------,--------,--------,--------,--------
annette.daquisha@gatech.edu,--------,--------,--------,--------,--------,--------
maria.jarrion@hotmail.com,--------,--------,--------,--------,--------,--------
art.lilienne@gmail.com,--------,--------,--------,--------,--------,--------
trey.evangelyne@gmail.com,--------,--------,--------,--------,--------,--------
adeline.xinrui@gmail.com,--------,--------,--------,--------,--------,--------
savannah.comesha@essec.edu,--------,--------,--------,--------,--------,--------
caius.xochitl@gmail.com,--------,--------,--------,--------,--------,--------
tracy.petula@gmail.com,--------,--------,--------,--------,--------,--------
amanda.dairo@gmail.com,--------,--------,--------,--------,--------,--------
ethan.amesha@gmail.com,--------,--------,--------,--------,--------,--------
leslie.kingdavid@gatech.edu,--------,--------,--------,--------,--------,--------
todd.reese@gmail.com,--------,--------,--------,--------,--------,--------
william.adrick@gatech.edu,--------,--------,--------,--------,--------,--------
guy.ishank@gmail.com,--------,--------,--------,--------,--------,--------
christopher.vonzel@gmail.com,--------,--------,--------,--------,--------,--------
bobby.carnes@gmail.com,--------,--------,--------,--------,--------,--------
clifton.janaisha@gatech.edu,--------,--------,--------,--------,--------,--------
andrew.cheyan@gatech.edu,--------,--------,--------,--------,--------,--------
logan.eberardo@gmail.com,--------,--------,--------,--------,--------,--------
mario.con@gmail.com,--------,--------,--------,--------,--------,--------
sullivan.damonique@itbhu.ac.in,--------,--------,--------,--------,--------,--------
george.darrylin@gmail.com,--------,--------,--------,--------,--------,--------
liam.daasia@gmail.com,--------,--------,--------,--------,--------,--------
corinne.alexiah@gmail.com,--------,--------,--------,--------,--------,--------
myron.sreeram@gmail.com,--------,--------,--------,--------,--------,--------
glenn.zipora@gmail.com,--------,--------,--------,--------,--------,--------
mary.geni@gmail.com,--------,--------,--------,--------,--------,--------
deborah.sharin@yahoo.com,--------,--------,--------,--------,--------,--------
levi.jinjer@gatech.edu,--------,--------,--------,--------,--------,--------
drucilla.waunell@gatech.edu,--------,--------,--------,--------,--------,--------
beatrice.rason@gatech.edu,--------,--------,--------,--------,--------,--------
elvie.draelyn@gtri.gatech.edu,--------,--------,--------,--------,--------,--------
thomas.aljandro@gmail.com,--------,--------,--------,--------,--------,--------
robert.haval@gmail.com,--------,--------,--------,--------,--------,--------
benjamin.keana@gmail.com,--------,--------,--------,--------,--------,--------
joanna.traylen@gatech.edu,--------,--------,--------,--------,--------,--------
clifford.sharnell@gmail.com,--------,--------,--------,--------,--------,--------
susan.skylynne@hotmail.com,--------,--------,--------,--------,--------,--------
nichole.hersel@gmail.com,--------,--------,--------,--------,--------,--------
monica.hazlynn@gmail.com,--------,--------,--------,--------,--------,--------
francis.auden@gmail.com,--------,--------,--------,--------,--------,--------
alexander.amilianna@noahliot.com,--------,--------,--------,--------,--------,--------
robert.jyn@live.com,--------,--------,--------,--------,--------,--------
donald.bernon@gatech.edu,--------,--------,--------,--------,--------,--------
christopher.julies@hotmail.com,--------,--------,--------,--------,--------,--------
